carbonate_host,lithology_code,dist_faults,moho_depth,lab_depth,gravity,gravity_hgm,mag_rtp,mag_hgm,shape_index,split_id,label,x,y,row,col,sample_role
0.0,5.0,3201.562,45.84809,194.49063,-810.3952,0.0052123643,180.06322,2.8405768e-06,-0.7242774,5,0,-55250.0,-2793750.0,3282,541,background
0.0,5.0,16800.297,40.360718,192.89787,227.86104,0.010003965,251.74663,2.2390534e-06,0.51568025,5,0,472250.0,-2396750.0,2488,1596,background
0.0,4.0,707.1068,39.127766,196.96553,191.43623,0.011696764,120.06604,1.9023536e-06,0.79889846,5,0,165750.0,-1309250.0,313,983,background
0.0,4.0,11500.0,42.033924,174.93085,-129.8624,0.0011303895,204.73326,1.3098562e-06,0.20828877,5,0,-317750.0,-1825750.0,1346,16,background
0.0,5.0,17677.67,30.487934,190.97586,-120.2986,0.0051264423,178.01071,5.1871757e-06,-0.30992064,5,0,346750.0,-2766250.0,3227,1345,background
0.0,5.0,10295.63,43.665203,179.36722,138.99481,0.0021193838,139.25389,2.033318e-06,0.4713207,5,0,343250.0,-1572750.0,840,1338,background
0.0,5.0,9552.486,41.38067,204.7774,167.22878,0.010229928,141.19112,1.5482664e-06,0.28853434,5,0,559750.0,-1935250.0,1565,1771,background
0.0,5.0,5500.0,43.1767,177.1961,-23.188316,0.00572435,112.27058,3.7371356e-06,0.04770104,5,0,-245750.0,-2373750.0,2442,160,background
0.0,5.0,111495.516,36.403233,173.26082,-64.54118,0.0019757545,123.15318,1.9866927e-06,-0.07608247,5,0,491250.0,-2784750.0,3264,1634,background
1.0,1.0,179853.4,43.481953,175.03683,-97.275085,0.009586871,161.98924,7.411743e-06,0.554598,5,0,610250.0,-2258750.0,2212,1872,background
0.0,5.0,6576.473,38.736393,188.88124,46.16679,0.007306314,145.88623,8.678948e-06,-0.4209532,5,0,-67750.0,-2432750.0,2560,516,background
0.0,5.0,1000.0,45.14372,194.54039,-853.79816,0.0037617243,174.6571,1.109812e-05,-0.7913467,5,0,-41250.0,-2780750.0,3256,569,background
0.0,5.0,28071.338,43.350525,205.0371,-341.94678,0.02149399,130.12778,2.2939846e-06,-0.9536309,5,0,48750.0,-2677250.0,3049,749,background
0.0,5.0,92769.875,41.380405,177.87717,-109.99846,0.0030419673,113.67492,3.1136688e-06,0.30733702,5,0,624250.0,-2104750.0,1904,1900,background
0.0,6.0,36100.555,41.480858,173.39696,63.41875,0.0070831017,142.57462,2.0913915e-06,-0.070373885,5,0,-63250.0,-1760250.0,1215,525,background
0.0,4.0,1802.7756,43.419083,189.32672,167.3337,0.005629266,153.35695,3.7245061e-07,0.84844154,5,0,46250.0,-1524750.0,744,744,background
0.0,5.0,27060.12,42.126682,190.62663,-115.593475,0.0070717307,190.44516,1.0400779e-06,0.0122276405,5,0,109750.0,-2022750.0,1740,871,background
0.0,5.0,144682.4,38.373672,168.19281,-216.97221,0.0018559621,128.40489,1.4821721e-06,-0.051805824,5,0,579750.0,-2780250.0,3255,1811,background
1.0,1.0,500.0,45.44438,207.22946,-595.8081,0.013551832,127.31524,2.7487831e-06,-0.492832,5,0,228250.0,-2555750.0,2806,1108,background
0.0,4.0,1000.0,33.519306,163.92259,200.08,0.0012903619,133.77261,2.1254832e-06,0.27696413,5,0,-227750.0,-1538250.0,771,196,background
0.0,6.0,3535.534,45.78642,204.98193,-86.01338,0.010386236,170.10167,5.9993777e-06,-0.5879742,5,0,-256250.0,-2681750.0,3058,139,background
0.0,5.0,500.0,45.355278,210.60014,-388.9491,0.0049493155,165.43695,2.7414699e-06,-0.87864155,5,0,138750.0,-2648750.0,2992,929,background
0.0,5.0,13000.0,48.89808,206.36674,-716.1359,0.0036710412,163.41661,6.1019796e-06,-0.9374781,5,0,66750.0,-2567750.0,2830,785,background
0.0,4.0,4272.002,40.281013,176.94942,-54.21965,0.0017590307,143.89107,1.5810668e-06,0.31601077,5,0,615750.0,-1868250.0,1431,1883,background
0.0,5.0,6800.7354,44.236584,182.65509,-175.66257,0.015551953,151.7341,1.1998852e-06,0.14185612,5,0,423250.0,-2155750.0,2006,1498,background
0.0,5.0,26019.225,46.16344,202.25124,-452.00757,0.0067648967,203.28867,1.7566622e-06,-0.82993805,5,0,-150250.0,-2656250.0,3007,351,background
0.0,4.0,3000.0,41.141945,185.78421,-55.02744,0.008356444,92.65752,6.2217273e-06,0.52373415,5,0,-313250.0,-2015750.0,1726,25,background
0.0,5.0,40942.03,40.158707,172.45746,-185.73784,0.003985684,137.12456,6.0541006e-06,0.80157405,5,0,-299750.0,-2250250.0,2195,52,background
0.0,5.0,7632.169,44.891663,187.18987,-379.1494,0.018789124,155.9468,4.853979e-06,0.0019364466,5,0,108250.0,-2221750.0,2138,868,background
0.0,5.0,3354.102,40.948673,184.2697,57.22663,0.0021897824,157.3273,4.0566642e-06,0.5623171,5,0,342250.0,-1463750.0,622,1336,background
1.0,1.0,5852.35,42.493793,188.4109,-18.471918,0.0033630105,135.30215,1.1642513e-06,0.6156822,5,0,-57750.0,-1549250.0,793,536,background
0.0,5.0,11768.603,40.067158,164.73436,-250.44421,0.004017704,131.32915,8.698331e-06,0.0135129485,5,0,-309250.0,-1725250.0,1145,33,background
0.0,5.0,12000.0,43.219734,192.76927,-18.546343,0.018215127,249.14375,6.662556e-06,-0.7880297,5,0,-196250.0,-2516250.0,2727,259,background
0.0,6.0,5500.0,39.290504,196.82721,295.4385,0.0068979007,144.5333,2.3565462e-06,0.787185,5,0,169250.0,-1323750.0,342,990,background
0.0,5.0,31100.643,41.226418,180.42137,141.05252,0.008998804,74.734726,1.1024455e-06,0.50663847,5,0,477250.0,-2618750.0,2932,1606,background
1.0,1.0,0.0,50.778503,170.86981,9.389343,0.0051331446,142.05449,2.2613656e-07,0.47694904,5,1,381250.0,-1691750.0,1078,1414,positive
0.0,5.0,7826.238,44.842815,197.8426,-582.4275,0.011877218,235.96735,6.1397513e-06,-0.9317556,5,0,74250.0,-2770750.0,3236,800,background
0.0,5.0,5656.8545,39.946438,194.27855,104.63403,0.0041081845,184.16371,2.3644022e-06,0.6993601,5,0,205250.0,-1408250.0,511,1062,background
0.0,5.0,40326.79,42.53101,176.89369,-88.45689,0.0061994954,150.78127,4.5742927e-06,0.24988075,5,0,457250.0,-2224750.0,2144,1566,background
0.0,5.0,1802.7756,40.14336,191.08844,213.44946,0.0033511922,134.09416,5.6128433e-06,0.6098849,5,1,259750.0,-1449250.0,593,1171,positive
0.0,5.0,18794.945,41.758858,210.30391,-348.1256,0.013760975,189.70561,2.833831e-06,-0.83657515,5,0,174250.0,-2663250.0,3021,1000,background
0.0,5.0,0.0,50.190872,176.0321,-243.42885,0.012330755,109.01017,2.7468907e-06,-0.056493916,5,0,-116250.0,-2335750.0,2366,419,background
0.0,5.0,53190.695,40.802067,189.47057,84.906555,0.0004572242,181.28244,2.292555e-06,0.55981296,5,0,511750.0,-2391250.0,2477,1675,background
0.0,5.0,13583.078,46.124004,180.87622,-62.19161,0.010282215,112.886925,5.00787e-06,-0.03733721,5,0,16250.0,-2231250.0,2157,684,background
0.0,5.0,1581.1388,39.733032,172.5233,396.04697,0.0035969075,133.04355,1.7362763e-06,0.67010915,5,0,416750.0,-1327750.0,350,1485,background
0.0,5.0,11180.34,40.793964,178.27539,-150.28876,0.0040399274,211.12062,1.5452713e-05,0.3392516,5,0,-292250.0,-1908250.0,1511,67,background
0.0,5.0,21523.244,42.7943,196.71942,-41.603516,0.0068267975,146.00192,7.1250993e-06,0.38835007,5,0,352750.0,-2366250.0,2427,1357,background
0.0,5.0,18124.568,38.821156,177.87524,-23.286833,0.0019694914,150.95235,5.832138e-06,0.61688846,5,0,-171750.0,-2051250.0,1797,308,background
0.0,5.0,19659.604,43.830036,188.8606,156.39563,0.0032002013,62.011562,8.292494e-06,0.56903017,5,0,454250.0,-2536750.0,2768,1560,background
0.0,5.0,20886.598,45.62954,173.54968,83.17677,0.0034705026,147.49797,1.9356196e-06,0.48057845,5,0,374250.0,-1602250.0,899,1400,background
0.0,5.0,4500.0,43.07147,185.03903,0.65913004,0.015475033,130.4176,3.573639e-06,-0.45521867,5,0,-240250.0,-2430250.0,2555,171,background
0.0,4.0,3535.534,40.527496,186.93602,120.84761,0.003306089,154.60529,2.47427e-06,0.5085981,5,0,254750.0,-1540250.0,775,1161,background
0.0,7.0,9924.717,45.137543,197.52457,-442.57217,0.01236806,178.18718,5.8164164e-06,-0.943992,5,0,121250.0,-2808250.0,3311,894,background
0.0,5.0,19506.41,38.54732,196.2379,333.05356,0.0010612316,134.25148,2.650172e-06,0.82647187,5,0,167750.0,-1251250.0,197,987,background
0.0,5.0,6103.278,41.639187,180.12314,75.69274,0.0050800885,250.0159,1.8490135e-06,0.89657843,5,0,594250.0,-2522250.0,2739,1840,background
0.0,5.0,3354.102,48.383217,196.51187,-388.664,0.01174023,241.31084,2.9223042e-06,-0.85383767,5,0,-107750.0,-2754250.0,3203,436,background
0.0,5.0,38242.645,43.936172,191.7036,-99.04827,0.0124662,175.04416,3.3136025e-06,-0.01593171,5,0,142250.0,-2162250.0,2019,936,background
0.0,5.0,500.0,43.063908,183.95253,-33.505775,0.01162799,119.32364,3.5234814e-06,-0.30830416,5,0,-253750.0,-2418750.0,2532,144,background
0.0,5.0,14849.242,39.421986,193.98448,183.0159,0.0006436509,124.95219,1.1036249e-06,0.6926078,5,0,247750.0,-1329250.0,353,1147,background
0.0,5.0,9340.7705,47.874805,191.18683,-18.025234,0.009984702,124.19971,6.306023e-06,0.0840308,5,0,122250.0,-2366250.0,2427,896,background
0.0,5.0,111298.02,43.065907,187.53043,-175.92992,0.0011965885,119.86435,7.2889734e-06,-0.17328933,5,0,48250.0,-2099250.0,1893,748,background
0.0,4.0,4031.129,41.454002,187.67838,96.0394,0.0067942836,84.51715,9.1065685e-06,0.7402567,5,0,563750.0,-2461750.0,2618,1779,background
0.0,5.0,27041.635,45.76669,189.2668,420.9566,0.0035268175,234.1038,4.5489264e-06,0.12231068,5,0,132250.0,-2276250.0,2247,916,background
0.0,5.0,28284.271,41.320454,174.22786,205.207,0.0021851603,118.66944,6.624058e-06,0.664783,5,0,555250.0,-2620250.0,2935,1762,background
0.0,5.0,4242.6406,45.51118,191.08638,133.58353,0.0047504506,223.66266,1.6723705e-05,0.37012184,5,0,403250.0,-2567750.0,2830,1458,background
0.0,5.0,3905.1248,41.931046,168.19649,-43.56476,0.010747841,208.48183,5.908137e-06,0.04020822,5,0,-263250.0,-1811750.0,1318,125,background
0.0,5.0,8558.621,44.749924,194.34709,-774.7906,0.010225668,172.396,1.718419e-06,-0.72945666,5,0,-42750.0,-2796750.0,3288,566,background
0.0,4.0,13200.379,40.526165,164.19313,-165.25053,0.0025949038,173.1889,3.0393437e-06,-0.2735689,5,0,-256750.0,-1720750.0,1136,138,background
0.0,5.0,500.0,44.66201,191.42223,78.88044,0.0067588035,249.07376,1.2074277e-05,0.2562826,5,0,388250.0,-2586250.0,2867,1428,background
0.0,4.0,15206.906,30.587982,154.49562,-303.99255,0.00341011,141.02975,8.340062e-07,0.32030872,5,0,-265750.0,-1510750.0,716,120,background
0.0,5.0,47518.418,52.781445,172.02284,-80.46843,0.0059720417,161.06474,3.4637922e-06,0.21845193,5,0,274250.0,-1760750.0,1216,1200,background
0.0,4.0,9604.687,48.14523,207.91458,-706.9449,0.01201845,170.91199,5.566033e-06,-0.97240525,5,0,58250.0,-2595250.0,2885,768,background
0.0,5.0,13038.405,45.453144,185.68094,354.65237,0.004871828,186.46552,7.518497e-06,0.041782588,5,0,62250.0,-2295750.0,2286,776,background
0.0,6.0,1500.0,40.079582,189.76572,240.23337,0.0084483465,113.62655,1.6037786e-06,0.62853247,5,0,190750.0,-1503750.0,702,1033,background
0.0,5.0,36541.074,42.188408,178.16063,167.70482,0.006344178,158.54701,4.4580993e-06,0.12348724,5,0,80750.0,-1921750.0,1538,813,background
0.0,5.0,7826.238,42.598774,188.42378,-407.61444,0.008206142,119.21461,1.1374353e-06,-0.07493833,5,0,35750.0,-2371250.0,2437,723,background
0.0,5.0,6800.7354,46.76022,176.32777,-26.420753,0.0059298626,98.59568,2.0107916e-06,0.055241335,5,0,-75750.0,-2191250.0,2077,500,background
0.0,5.0,2061.5527,48.251663,198.09792,-17.820784,0.014580008,91.94373,9.322496e-06,-0.4460649,5,0,-189250.0,-2777750.0,3250,273,background
0.0,5.0,0.0,46.629715,181.52388,-213.36745,0.017434154,105.582985,3.150352e-06,-0.06827271,5,0,-43250.0,-2337250.0,2369,565,background
0.0,5.0,3000.0,48.1644,194.09344,11.670347,0.0011793696,184.17242,7.004816e-06,0.28294605,5,0,217250.0,-2356750.0,2408,1086,background
0.0,5.0,7905.6943,42.12543,194.12024,-752.8284,0.006555547,205.12872,8.0361615e-06,-0.731973,5,0,-16250.0,-2806250.0,3307,619,background
0.0,5.0,3807.8865,40.84183,192.04968,187.3996,0.012551302,216.94034,1.1850585e-05,0.45717478,5,0,444750.0,-2365750.0,2426,1541,background
0.0,5.0,5700.877,42.978638,179.23111,30.764793,0.005589621,189.09056,3.62611e-06,-0.008120175,5,0,-258750.0,-2386750.0,2468,134,background
0.0,5.0,41692.324,39.163506,179.15439,-59.850266,0.00682209,124.459854,5.4429397e-06,0.53781486,5,0,-155750.0,-2075750.0,1846,340,background
0.0,5.0,48900.41,44.377106,184.49992,-310.90268,0.005533584,121.138275,2.8684144e-06,-0.1710137,5,0,39250.0,-2161250.0,2017,730,background
0.0,5.0,51009.805,34.43118,185.07416,-116.96758,0.00088210707,249.76027,3.9553897e-06,-0.11726902,5,0,401250.0,-2736250.0,3167,1454,background
0.0,5.0,3000.0,48.50342,198.62227,622.1312,0.01481801,98.26148,1.0222763e-05,-0.5253135,5,0,79750.0,-2501750.0,2698,811,background
0.0,5.0,18580.904,39.43418,192.28621,151.49994,0.004107713,135.27963,1.479787e-06,0.6777635,5,0,267250.0,-1325250.0,345,1186,background
0.0,5.0,27280.945,41.823944,184.80577,-35.70178,0.004715758,148.25632,1.1419136e-05,0.74329245,5,0,604750.0,-2413250.0,2521,1861,background
0.0,5.0,10012.492,41.661373,194.82524,16.285254,0.0055843834,119.92565,3.020177e-06,0.41520545,5,0,396750.0,-2362250.0,2419,1445,background
0.0,5.0,6324.555,39.88736,168.21552,101.9123,0.011994976,137.57683,1.1298346e-06,0.65403473,5,0,449250.0,-1349750.0,394,1550,background
0.0,5.0,2500.0,47.35915,200.43185,-202.30443,0.025813688,156.78026,1.1890478e-05,-0.6835571,5,0,-215750.0,-2744750.0,3184,220,background
0.0,5.0,32000.0,41.639664,177.84438,132.28372,0.008230653,77.34109,4.4896983e-06,0.6972793,5,0,522250.0,-2591750.0,2878,1696,background
0.0,5.0,2828.4272,48.96093,195.12401,-714.55084,0.0021999895,131.26237,9.272685e-06,-0.6732967,5,0,-102750.0,-2788250.0,3271,446,background
0.0,5.0,41400.484,42.327187,176.33313,-74.33518,0.003954029,133.42595,8.996011e-06,-0.347155,5,0,104250.0,-1729750.0,1154,860,background
0.0,5.0,24397.746,29.96829,191.28996,-111.53949,0.0012934986,161.18611,2.6493587e-06,-0.35411716,5,0,332250.0,-2788250.0,3271,1316,background
0.0,5.0,3807.8865,45.226566,187.10799,200.6878,0.011318369,162.54105,2.7277067e-06,0.041024126,5,0,68750.0,-2319750.0,2334,789,background
0.0,5.0,21224.984,44.867634,201.56679,-426.60352,0.012547802,194.16481,1.8185324e-06,-0.5394286,5,0,-292750.0,-2587750.0,2870,66,background
1.0,5.0,12206.556,40.087383,191.49579,167.7746,0.0024608022,136.59277,1.7592317e-06,0.62098145,5,0,263750.0,-1433750.0,562,1179,background
0.0,5.0,16770.51,41.482693,170.37592,139.55675,0.009359229,101.58009,2.4677136e-06,0.55001557,5,0,594250.0,-2652250.0,2999,1840,background
0.0,5.0,74094.53,42.199085,174.37325,81.04577,0.00023482193,218.97867,1.272607e-05,0.085767694,5,0,37750.0,-1775750.0,1246,727,background
0.0,4.0,3535.534,41.24315,184.07588,23.184471,0.008748651,161.24232,3.1255602e-06,0.5397529,5,0,336750.0,-1485750.0,666,1325,background
0.0,4.0,500.0,40.54711,177.18466,201.69072,0.00854668,149.04645,2.3721632e-06,0.61417764,5,0,388250.0,-1417250.0,529,1428,background
0.0,5.0,77797.81,42.86982,177.40767,9.622455,0.0023376627,157.32098,9.588099e-06,-0.33664554,5,0,63250.0,-1730250.0,1155,778,background
0.0,5.0,13086.252,43.453056,174.90346,50.123634,0.0045614806,141.6181,1.0885556e-06,0.5094608,5,0,378750.0,-1552750.0,800,1409,background
0.0,6.0,2121.3203,45.54088,201.37177,74.482574,0.0063359183,120.54839,6.269071e-06,0.23452038,5,0,246250.0,-2149750.0,1994,1144,background
0.0,5.0,2121.3203,48.513126,197.46838,42.869762,0.0211234,96.44364,8.168191e-06,-0.17456184,5,0,-184250.0,-2802750.0,3300,283,background
0.0,7.0,4123.1055,48.149223,195.36661,-49.65574,0.0108648315,70.612724,3.874666e-06,0.015314069,5,0,156250.0,-2447750.0,2590,964,background
0.0,5.0,95574.58,42.069386,185.593,-62.87647,0.0056010354,152.25009,8.394236e-06,-0.08140719,5,0,22750.0,-2041250.0,1777,697,background
0.0,5.0,1000.0,41.772884,174.26756,-88.5189,0.003904131,125.94514,9.780938e-07,0.8504942,5,0,587750.0,-2584750.0,2864,1827,background
0.0,5.0,10630.1455,42.418133,180.63942,52.980732,0.0072987177,153.01746,8.493782e-07,0.50480825,5,0,351750.0,-1529750.0,754,1355,background
0.0,5.0,10124.229,40.917336,172.63715,-19.725456,0.0060102236,124.666145,1.1817032e-06,-0.25931194,5,1,-104750.0,-1745750.0,1186,442,positive
0.0,5.0,1000.0,48.54027,174.26848,168.68951,0.0076146154,147.4535,1.6541551e-06,0.5110412,5,1,440750.0,-1756750.0,1208,1533,positive
0.0,5.0,71793.11,40.736866,180.00337,-69.601494,0.0057884357,150.88422,2.1395322e-06,0.2978767,5,0,626250.0,-2082250.0,1859,1904,background
0.0,4.0,8015.61,38.22974,175.70163,-93.437035,0.0050479504,162.15164,4.777757e-06,-0.13504688,5,0,-150750.0,-1642250.0,979,350,background
0.0,5.0,16194.135,47.885166,163.94131,199.66483,0.0022013113,160.82733,9.4528775e-07,0.5402908,5,0,438750.0,-1649750.0,994,1529,background
0.0,5.0,40816.664,42.650658,180.84619,-35.93874,0.007970303,97.34454,2.1733267e-06,0.2308058,5,0,139250.0,-1670250.0,1035,930,background
0.0,5.0,94505.29,41.129513,174.14531,75.68816,0.0054252194,196.68709,7.375648e-06,0.19981742,5,0,-21750.0,-1932250.0,1559,608,background
0.0,5.0,6726.812,48.20663,195.161,149.18065,0.01580547,249.09543,8.717393e-06,0.24747661,5,0,226250.0,-2413750.0,2522,1104,background
0.0,5.0,61263.773,41.402637,158.99965,60.494125,0.0064686565,155.2913,8.856125e-07,0.42582178,5,0,551750.0,-1735250.0,1165,1755,background
0.0,7.0,1802.7756,45.41449,196.4984,65.20505,0.048561398,104.06609,1.7926108e-05,0.4254347,5,0,394250.0,-2468250.0,2631,1440,background
0.0,5.0,74741.22,41.4006,175.40614,-39.739464,0.002020224,185.40547,1.5649368e-06,0.18302384,5,0,3750.0,-1921750.0,1538,659,background
0.0,4.0,3905.1248,39.54354,169.51717,403.61237,0.0015203793,154.92368,3.041219e-06,0.67600864,5,0,429250.0,-1296250.0,287,1510,background
0.0,6.0,8077.747,45.768936,205.68787,-204.19675,0.003492719,143.34856,1.0999422e-05,-0.5160646,5,0,-275750.0,-2706750.0,3108,100,background
0.0,5.0,30907.12,38.685783,195.31747,216.84802,0.0053082965,152.5557,1.0909398e-06,0.7911901,5,0,196250.0,-1249250.0,193,1044,background
0.0,5.0,1581.1388,48.69598,198.56352,234.36577,0.01823744,48.33046,1.6386104e-05,0.292872,5,0,315250.0,-2462750.0,2620,1282,background
0.0,5.0,3905.1248,33.755802,203.74866,-110.29438,0.0012769685,135.25838,2.6377645e-06,-0.6580736,5,0,256250.0,-2720250.0,3135,1164,background
0.0,5.0,36503.426,42.0753,186.00128,69.30787,0.013499653,121.44359,1.5074847e-06,0.60096353,5,0,116750.0,-1601750.0,898,885,background
0.0,5.0,31662.281,39.775555,187.88452,57.98292,0.0049832473,114.75202,5.137084e-06,0.10844329,5,0,399250.0,-2647250.0,2989,1450,background
0.0,5.0,1581.1388,39.95851,175.03214,113.57279,0.009986067,152.67276,1.2834914e-05,0.6408985,5,0,-230250.0,-2188250.0,2071,191,background
0.0,5.0,6020.7974,39.777126,210.21677,-372.17197,0.011764807,135.55093,5.732223e-07,-0.7533126,5,0,222750.0,-2645750.0,2986,1097,background
0.0,5.0,50112.375,40.74004,156.42119,50.132618,0.0033825755,144.68275,8.573619e-07,0.37615168,5,0,579250.0,-1745250.0,1185,1810,background
0.0,5.0,4123.1055,47.007477,192.51115,190.19452,0.025330722,158.45477,6.8769114e-06,0.23273003,5,0,182750.0,-2318750.0,2332,1017,background
0.0,5.0,5000.0,40.066143,191.57176,46.862823,0.015542814,161.91743,1.4973141e-06,0.6279621,5,0,233250.0,-1457750.0,610,1118,background
0.0,5.0,56515.484,40.2524,171.04832,61.15481,0.015082224,155.7207,1.6387929e-06,0.39603823,5,0,-101750.0,-1943750.0,1582,448,background
0.0,5.0,12349.089,45.594868,200.5359,13.389765,0.007866089,102.21692,6.185413e-06,0.24577063,5,0,316750.0,-2134750.0,1964,1285,background
0.0,5.0,5700.877,34.15527,168.39091,226.25496,0.0057334662,128.94458,1.3097972e-06,0.29443094,5,0,-207250.0,-1531250.0,757,237,background
0.0,5.0,11401.754,38.91764,196.95316,349.9055,0.010652873,129.58861,1.1520966e-06,0.79676,5,0,178250.0,-1285250.0,265,1008,background
1.0,1.0,2061.5527,41.653217,184.43088,87.447044,0.004963721,249.64871,3.554593e-06,0.78605807,5,0,599750.0,-2453750.0,2602,1851,background
0.0,5.0,42643.875,39.499092,176.65887,484.26257,0.006699823,143.20903,8.282807e-07,0.68071914,5,0,371750.0,-1298750.0,292,1395,background
0.0,5.0,7433.034,42.754,187.14543,-335.80817,0.010757102,93.33821,1.0664777e-06,-0.07956977,5,0,15750.0,-2361750.0,2418,683,background
0.0,4.0,2915.4758,52.44127,172.70938,3.5742693,0.009335404,128.44592,1.2957215e-06,0.35136113,5,0,314250.0,-1732750.0,1160,1280,background
0.0,5.0,9823.441,31.156878,200.74507,-53.514484,0.007881968,175.52025,4.660465e-06,-0.55206263,5,0,285250.0,-2724250.0,3143,1222,background
0.0,6.0,40329.89,41.89721,175.64134,-47.25755,0.0035810836,165.49097,3.9714487e-06,-0.20225234,5,0,-40750.0,-1740750.0,1176,570,background
0.0,5.0,13656.5,41.52512,186.32782,200.59492,0.011947179,124.08111,1.7213127e-06,0.6200712,5,0,130750.0,-1578750.0,852,913,background
0.0,5.0,29129.023,39.493004,168.4955,132.37494,0.018823562,149.34764,1.9683253e-07,0.6294181,5,0,531250.0,-1302250.0,299,1714,background
0.0,5.0,27986.604,39.689377,165.60051,4.9557977,0.00639307,138.29475,1.2870706e-06,0.6463102,5,0,485750.0,-1327750.0,350,1623,background
0.0,5.0,101927.67,43.471672,180.95967,6.927747,0.0012957384,75.25276,8.205693e-06,-0.14567463,5,0,52750.0,-1697750.0,1090,757,background
0.0,5.0,24515.3,39.610126,178.22845,417.25986,0.006434018,146.7782,4.9718017e-07,0.67506266,5,0,370250.0,-1317250.0,329,1392,background
0.0,5.0,11000.0,43.722134,191.81313,55.25383,0.015170964,124.45218,1.08319355e-05,-0.51381737,5,0,-279250.0,-2490250.0,2675,93,background
0.0,5.0,8000.0,43.319023,210.39531,-714.9553,0.012458083,140.60863,1.7806717e-06,-0.756397,5,0,195750.0,-2594750.0,2884,1043,background
0.0,4.0,9433.981,41.077923,185.06276,-66.294136,0.0009870547,146.59517,1.6732824e-06,0.32510522,5,0,551250.0,-1835250.0,1365,1754,background
0.0,4.0,41907.637,41.215446,157.45082,283.535,0.0022875147,137.20511,7.3293006e-07,0.63376796,5,0,502250.0,-1491750.0,678,1656,background
0.0,5.0,5590.17,43.008,185.70369,-23.90117,0.0049130423,87.51626,2.1648414e-06,-0.11894683,5,0,-297750.0,-2420750.0,2536,56,background
0.0,5.0,0.0,40.48803,192.4695,270.33704,0.024663541,121.51254,7.920127e-06,-0.69477385,5,0,-91750.0,-2485250.0,2665,468,background
0.0,5.0,54353.01,41.883743,184.94579,-15.779406,0.011645454,177.99966,7.0517744e-06,-0.013898882,5,0,43750.0,-2005750.0,1706,739,background
0.0,5.0,1500.0,36.219162,157.37541,-69.30275,0.008471136,134.26375,2.9001724e-06,0.19534887,5,0,-318750.0,-1635750.0,966,14,background
0.0,5.0,9823.441,42.892975,196.09045,534.22314,0.030555217,114.40253,5.5265514e-06,-0.5521838,5,0,16750.0,-2488250.0,2671,685,background
0.0,5.0,50982.84,42.095455,188.40239,-58.63199,0.0017606387,249.90102,1.3631953e-06,-0.013327142,5,0,83250.0,-2017250.0,1729,818,background
0.0,6.0,2236.0679,40.274635,197.7529,14.241841,0.005603343,158.7956,3.245791e-06,0.28928894,5,0,249750.0,-2214250.0,2123,1151,background
0.0,4.0,3041.3813,47.69601,176.02068,169.52585,0.00069582206,201.60568,3.5721746e-07,0.3492113,5,0,287250.0,-1668250.0,1031,1226,background
1.0,1.0,10404.326,41.669777,179.29723,89.44486,0.005894954,250.44376,3.0880133e-06,0.9100648,5,0,595750.0,-2528750.0,2752,1843,background
0.0,5.0,7500.0,42.480526,181.5309,50.804356,0.0061465316,127.911125,4.6409887e-06,0.34177074,5,0,166750.0,-1649250.0,993,985,background
0.0,5.0,11000.0,43.151424,190.75192,433.92603,0.006192713,245.90842,1.8001092e-05,-0.73986095,5,0,-214750.0,-2492250.0,2679,222,background
0.0,4.0,13865.425,40.839626,169.29051,21.42658,0.0064347694,124.66011,2.1330673e-06,0.1647562,5,0,-133250.0,-1796750.0,1288,385,background
0.0,4.0,32500.0,40.43474,192.11255,-47.670315,0.0014746636,122.83032,4.940689e-06,0.548164,5,0,489250.0,-2406250.0,2507,1630,background
0.0,7.0,500.0,51.277283,207.06699,-672.8982,0.006402504,147.09802,8.7660266e-07,-0.86516416,5,0,110250.0,-2560750.0,2816,872,background
0.0,5.0,8746.428,48.81116,209.30812,-305.22964,0.00909438,140.01605,1.8829672e-06,-0.92528844,5,0,93250.0,-2645250.0,2985,838,background
0.0,5.0,6500.0,44.215603,191.29286,-222.24759,0.016481085,187.35327,3.0619665e-06,0.05623423,5,0,152750.0,-2199250.0,2093,957,background
0.0,5.0,55785.3,40.28709,162.39415,39.377728,0.0140671125,136.47002,9.26071e-07,0.6435405,5,0,483250.0,-1403750.0,502,1618,background
0.0,4.0,14849.242,38.04989,171.34773,-84.05045,0.011342205,163.96645,1.0223237e-06,-0.237011,5,0,-176750.0,-1660750.0,1016,298,background
0.0,5.0,11401.754,44.878593,174.84282,-245.124,0.01054328,112.944695,1.9942001e-06,0.011262568,5,0,-196250.0,-2352250.0,2399,259,background
0.0,6.0,0.0,43.82967,195.2533,33.57606,0.002739733,110.18085,3.6699234e-06,0.3598342,5,0,347750.0,-2291750.0,2278,1347,background
0.0,5.0,4000.0,46.922546,176.13924,-19.099697,0.0030043377,92.24569,4.2507427e-06,0.057540487,5,0,-75750.0,-2194250.0,2083,500,background
0.0,5.0,3807.8865,47.517353,180.46187,-134.07729,0.010576935,114.16177,1.3698204e-06,-0.058647934,5,0,-50750.0,-2332250.0,2359,550,background
0.0,5.0,104654.195,41.82711,176.79785,-161.83664,0.0050075236,93.459175,1.5554486e-06,0.32318622,5,0,625250.0,-2116750.0,1928,1902,background
0.0,4.0,1000.0,46.978107,201.7602,-387.30173,0.013919586,132.22922,1.0345355e-05,-0.7207159,5,0,-219250.0,-2724250.0,3143,213,background
