carbonate_host,lithology_code,dist_faults,moho_depth,lab_depth,gravity,gravity_hgm,mag_rtp,mag_hgm,shape_index,label,x,y,row,col
0.0,5.0,2500.0,42.17715,169.35316,-182.03232,0.005344251,205.98117,2.2057332e-06,0.05842822,0,-297250.0,-1796250.0,1287,57
0.0,5.0,10511.898,40.65356,164.84064,-134.57689,0.0038814854,147.1762,2.0121886e-06,-0.3135577,0,-245250.0,-1726250.0,1147,161
0.0,5.0,33977.934,39.480915,168.85558,116.01264,0.015411786,149.68378,2.726442e-07,0.62836266,0,537250.0,-1302250.0,299,1726
0.0,5.0,9924.717,44.310104,211.00801,-550.25903,0.006990685,141.63618,4.1811145e-06,-0.85138077,0,156750.0,-2621750.0,2938,965
0.0,5.0,10198.039,40.473713,191.89702,44.572937,0.03395736,192.35944,6.1567243e-06,0.49964118,0,468750.0,-2384750.0,2464,1589
0.0,5.0,67601.77,42.07426,187.43938,47.424427,0.0064876843,249.40668,3.3365138e-06,-0.045492504,0,60250.0,-2024750.0,1744,772
0.0,5.0,32140.316,43.410114,196.64319,-752.5489,0.009064769,145.14568,2.1507144e-06,-0.8768122,0,-134750.0,-2557750.0,2810,382
0.0,5.0,7615.773,44.767597,189.47917,-190.9146,0.013741677,143.76465,1.5473456e-06,0.18843685,0,388250.0,-2164250.0,2023,1428
0.0,4.0,2236.0679,41.1683,194.28989,355.0313,0.0060817343,251.16994,5.310133e-06,0.43828237,0,417750.0,-2374250.0,2443,1487
0.0,5.0,51657.527,36.99269,183.04556,-91.68963,0.0038223362,249.4532,4.005224e-06,0.0334551,0,422250.0,-2700750.0,3096,1496
0.0,5.0,1000.0,45.040848,177.8052,-236.307,0.0265453,116.67061,6.1289584e-06,0.12146933,0,-96250.0,-2163750.0,2022,459
0.0,4.0,9552.486,40.433815,188.98528,61.720486,0.0059718164,135.85445,2.4024166e-06,0.5540849,0,265750.0,-1496250.0,687,1183
0.0,5.0,1581.1388,41.769054,176.49806,84.601,0.003044645,249.43546,7.877697e-06,0.9387301,0,599750.0,-2551250.0,2797,1851
0.0,6.0,24884.734,41.359005,172.536,73.64738,0.009398156,135.3795,3.2203197e-06,0.1226725,0,-65250.0,-1782750.0,1260,521
1.0,5.0,26537.709,44.000183,215.32468,42.960728,0.0029122445,143.36774,1.0650075e-06,0.29171076,0,240750.0,-1967250.0,1629,1133
0.0,5.0,63239.625,40.17458,151.57466,-96.82561,0.005580978,132.50674,1.3941986e-06,0.33862,0,614750.0,-1745250.0,1185,1881
0.0,4.0,0.0,43.05359,197.04362,235.686,0.008593273,148.23247,5.7105162e-06,0.33026537,0,312250.0,-2236750.0,2168,1276
1.0,1.0,1581.1388,52.51541,171.86972,133.91647,0.003405097,133.2874,1.5601379e-06,0.48557425,1,387750.0,-1727250.0,1149,1427
0.0,5.0,100819.15,43.294136,188.51282,-201.88916,0.009138003,117.17288,3.3946596e-06,-0.16751644,0,72750.0,-2113750.0,1922,797
0.0,5.0,6403.124,49.25997,195.75572,-586.17865,0.0071344064,119.7179,5.5167598e-06,-0.4246356,0,-137250.0,-2806250.0,3307,377
0.0,5.0,22051.076,41.329937,168.85826,104.69051,0.0077627497,122.45185,8.488775e-07,0.588665,0,429750.0,-1464250.0,623,1511
0.0,5.0,16918.924,45.149742,199.80699,58.524914,0.016494764,224.77393,3.658318e-06,0.2690983,0,299750.0,-2159250.0,2013,1251
0.0,5.0,43200.117,39.981213,163.07617,-11.75668,0.010720441,131.78233,9.884747e-07,0.64659595,0,490250.0,-1370750.0,436,1632
1.0,4.0,0.0,45.590256,205.68001,-240.86858,0.005380268,154.01987,1.8382307e-06,-0.30323124,0,291250.0,-2573250.0,2841,1234
0.0,5.0,3162.2776,42.283215,203.22375,-427.07474,0.0025501754,100.77714,3.0426543e-06,-0.84324497,0,186250.0,-2750250.0,3195,1024
0.0,5.0,77514.516,43.887955,184.99506,-119.12962,0.0024026593,113.79107,4.6068153e-06,0.18595907,0,26750.0,-1649750.0,994,705
0.0,6.0,9394.147,45.728203,205.86227,-194.99683,0.004696336,141.13918,1.0709238e-05,-0.51494074,0,-277250.0,-2704750.0,3104,97
0.0,5.0,30907.12,43.935623,194.56221,-111.81114,0.008149803,113.856445,3.905547e-07,0.08741544,0,176250.0,-2166750.0,2028,1004
0.0,5.0,56975.87,39.35022,187.69989,114.450005,0.0030723447,133.31975,1.0586813e-06,0.6718206,0,298250.0,-1300250.0,295,1248
0.0,4.0,1500.0,50.955753,208.2365,-679.7066,0.00567119,135.36641,1.3062428e-06,-0.86705893,0,122750.0,-2570250.0,2835,897
0.0,5.0,1000.0,48.246582,192.14326,-69.75501,0.017257351,159.78304,5.5374458e-06,0.08130583,0,132750.0,-2387250.0,2469,917
0.0,4.0,0.0,39.9174,194.1986,307.63806,0.016297035,118.799355,4.2235474e-06,0.80674195,0,125750.0,-1364750.0,424,903
0.0,5.0,7382.4116,47.846268,192.66743,-140.58214,0.012142087,135.00444,2.4991598e-06,0.066914596,0,133250.0,-2398250.0,2491,918
1.0,1.0,2121.3203,45.998077,199.02197,-367.9299,0.0112629635,205.4029,4.573085e-06,-0.9479224,0,153250.0,-2793250.0,3281,958
0.0,5.0,94254.98,42.441452,183.01978,-23.384605,0.010293423,160.33833,2.9328949e-06,-0.08003663,0,-32250.0,-2084750.0,1864,587
0.0,5.0,7106.335,47.54289,194.71251,-779.30945,0.0045539876,176.34338,9.681518e-07,-0.73993903,0,-75750.0,-2784250.0,3263,500
0.0,5.0,27073.973,47.440014,201.19058,-554.67334,0.007837608,149.10959,2.6428702e-06,-0.97749335,0,111750.0,-2749250.0,3193,875
0.0,4.0,56384.84,41.08917,154.07375,237.37836,0.0022385116,136.45874,3.8919458e-07,0.6450109,0,517750.0,-1494250.0,683,1687
0.0,5.0,104361.15,47.853855,199.06805,145.68356,0.0040069334,154.96664,1.5281488e-06,0.3638024,0,273250.0,-1875250.0,1445,1198
0.0,4.0,5408.327,40.588257,187.76299,-152.88455,0.003528613,163.73251,2.6019152e-06,0.31296244,0,604750.0,-1900250.0,1495,1861
0.0,5.0,5220.1533,42.536655,179.19914,-2.3694522,0.0055074305,117.02758,3.0425601e-06,0.17770673,0,-289750.0,-2375750.0,2446,72
0.0,5.0,5024.938,46.78004,196.69788,73.59036,0.0019946287,248.60484,2.7608826e-06,0.3643766,0,300750.0,-2340750.0,2376,1253
0.0,5.0,152460.66,37.777946,168.69803,-154.07726,0.0022563944,132.73436,1.355835e-06,-0.09400758,0,568750.0,-2798250.0,3291,1789
0.0,5.0,20554.805,46.163197,191.57056,309.55463,0.0021940535,90.0913,5.8249593e-06,0.1941516,0,168750.0,-2277750.0,2250,989
0.0,5.0,4527.6924,42.013924,186.41034,-318.7443,0.0050004544,89.066925,6.6792074e-07,-0.19520785,0,-27750.0,-2384750.0,2464,596
0.0,4.0,10511.898,38.586433,180.4273,293.8144,0.012301942,250.18858,6.661397e-06,0.6865613,0,-221750.0,-2116250.0,1927,208
0.0,5.0,30793.668,45.45946,221.83379,-17.377825,0.0050717327,165.31541,4.383353e-06,0.47764233,0,377250.0,-1921750.0,1538,1406
0.0,5.0,37473.324,52.36419,172.2167,-141.22035,0.0022503978,136.35132,3.0046713e-06,0.21642838,0,269250.0,-1741750.0,1178,1190
0.0,5.0,15297.059,33.04929,155.74164,423.12662,0.0028008565,108.15592,1.9035937e-06,0.62906,0,-175750.0,-1183250.0,61,300
0.0,5.0,34615.746,41.992226,177.90079,107.908775,0.006468831,151.45772,4.933148e-06,0.13269973,0,63750.0,-1922750.0,1540,779
0.0,5.0,69758.516,46.839157,212.05696,17.601171,0.0029194057,161.91559,1.920833e-06,0.49005982,0,304250.0,-1903750.0,1502,1260
0.0,5.0,5700.877,44.41282,180.2319,77.988464,0.0039539724,181.44757,1.5475257e-06,0.39960587,0,282250.0,-1623250.0,941,1216
0.0,5.0,4743.4165,42.720608,204.36324,-402.02713,0.0084025115,94.82795,5.967461e-07,-0.8592296,0,177750.0,-2739250.0,3173,1007
0.0,5.0,27060.12,41.488426,169.10614,70.77686,0.0048045507,124.07288,1.9016774e-06,0.58183134,0,427750.0,-1475250.0,645,1507
1.0,1.0,59785.03,44.13984,185.07178,-308.60977,0.011942935,125.49987,1.5950837e-06,-0.18180275,0,40250.0,-2150250.0,1995,732
0.0,5.0,500.0,40.49519,178.27454,138.23463,0.016666004,103.12901,3.0594524e-06,0.53735536,0,-180750.0,-2146250.0,1987,290
0.0,5.0,52801.516,45.53789,220.81729,80.923744,0.0021536576,116.65166,9.068986e-07,0.3078316,0,378250.0,-1998750.0,1692,1408
0.0,5.0,5590.17,37.546936,187.67752,85.37864,0.008009626,119.295166,3.8542316e-07,0.6146254,0,-113250.0,-1445750.0,586,425
0.0,5.0,9340.7705,48.83646,178.99512,-337.56848,0.014174142,141.22775,3.5167136e-06,-0.12577173,0,-100250.0,-2350750.0,2396,451
0.0,5.0,188629.92,43.79345,173.48683,22.167263,0.00523437,162.81638,3.8455637e-06,0.47150928,0,608250.0,-2221250.0,2137,1868
0.0,5.0,17720.045,40.382877,169.52765,191.12306,0.0036291282,134.6899,5.0487756e-07,0.6292808,0,433750.0,-1404750.0,504,1519
0.0,5.0,52697.25,42.836662,180.00124,47.089954,0.0007377533,100.41962,5.6261097e-06,-0.24642783,0,-5750.0,-1709250.0,1113,640
1.0,1.0,81024.69,40.95267,172.7025,-62.72783,0.006120291,154.7693,3.5823987e-06,0.24790615,0,-40750.0,-1921750.0,1538,570
0.0,5.0,2828.4272,38.908066,179.39548,144.66017,0.07142869,132.1014,1.638279e-05,0.66194856,0,-219250.0,-2139750.0,1974,213
1.0,1.0,37020.266,42.356182,166.44012,123.49891,0.0061674714,152.77405,9.295185e-07,0.452146,0,518750.0,-1749250.0,1193,1689
0.0,5.0,12041.595,42.061657,194.37048,144.71945,0.0071219485,74.13568,8.43792e-06,0.044152223,0,372250.0,-2618250.0,2931,1396
0.0,5.0,37752.484,40.30182,172.41467,-202.57542,0.0032099686,129.51888,7.178219e-06,0.77839005,0,-300750.0,-2262250.0,2219,50
0.0,5.0,3807.8865,38.909115,209.67776,-343.25226,0.007828709,180.86246,8.8536217e-07,-0.74672824,0,228250.0,-2656250.0,3007,1108
0.0,4.0,6500.0,39.87152,193.56757,163.11023,0.0041916054,143.23938,3.1394775e-06,0.66619354,0,240250.0,-1400750.0,496,1132
0.0,5.0,45221.676,41.70919,172.58856,81.93244,0.0018838557,208.72108,3.0562996e-06,0.27134213,0,5750.0,-1828750.0,1352,663
0.0,5.0,63198.1,43.829906,184.8578,-102.62585,0.0015698044,117.052444,5.1557113e-06,0.083413854,0,12250.0,-1653250.0,1001,676
0.0,5.0,3535.534,37.671356,177.63493,-54.904533,0.015641296,153.3699,1.4538192e-06,0.13529369,0,-157250.0,-1596750.0,888,337
0.0,4.0,2236.0679,40.39267,194.08263,24.339598,0.021344151,240.12715,2.4564426e-06,0.5111993,0,457750.0,-2413250.0,2521,1567
0.0,5.0,13285.33,38.54419,167.05586,71.90116,0.0049815574,144.3916,1.8395502e-06,-0.252706,0,-211750.0,-1672250.0,1039,228
0.0,5.0,32596.012,44.884796,181.47684,-365.93018,0.009151543,178.93959,2.0444427e-06,-0.13286783,0,-10250.0,-2163250.0,2021,631
0.0,4.0,1802.7756,40.27946,181.83499,-77.63858,0.0074170954,131.80544,1.206428e-06,0.33081433,0,626250.0,-1892750.0,1480,1904
0.0,4.0,45773.902,36.35784,187.90128,304.1047,0.009778067,184.2367,1.2648594e-06,0.8304909,0,31750.0,-1198250.0,91,715
0.0,5.0,16446.885,42.14548,176.8741,135.68637,0.0045149825,154.1731,2.6822927e-06,0.5310262,0,377250.0,-1510250.0,715,1406
0.0,5.0,22276.67,35.28978,187.27336,144.84482,0.012594925,133.70381,2.4426643e-06,0.78104645,0,-59250.0,-1297250.0,289,533
0.0,5.0,6946.222,44.49331,198.00768,-490.47058,0.0068893884,232.46503,5.0498625e-06,-0.6066542,0,-259750.0,-2566750.0,2828,132
0.0,4.0,17720.045,33.052017,156.45059,426.51013,0.0029191335,118.58119,2.545407e-06,0.62699175,0,-177250.0,-1193250.0,81,297
0.0,5.0,66507.516,37.16708,174.36382,2.5177538,0.016934687,111.094666,4.0507352e-06,0.03314279,0,479250.0,-2740250.0,3175,1610
0.0,5.0,13086.252,37.668545,192.67714,373.00696,0.0026386639,139.36374,5.0511826e-06,0.87460685,0,100750.0,-1220250.0,135,853
1.0,1.0,15660.46,43.6535,183.68565,-239.23671,0.016584884,128.54723,8.807873e-06,0.19446117,0,414250.0,-2188250.0,2071,1480
0.0,5.0,101613.234,42.469666,187.84209,-23.432503,0.016247414,196.16022,8.139884e-06,-0.12703867,0,48250.0,-2065750.0,1826,748
0.0,4.0,32596.012,39.5195,167.91342,18.659155,0.006085004,141.67957,4.863293e-07,0.63076854,0,528750.0,-1311750.0,318,1709
0.0,5.0,36776.35,40.950077,170.84886,109.14558,0.013339995,112.96807,7.2372854e-06,0.4763554,0,575250.0,-2662750.0,3020,1802
0.0,4.0,2500.0,48.199596,173.33188,113.183105,0.0049154107,165.69911,3.0224899e-06,0.44864067,0,356750.0,-1651250.0,997,1365
0.0,6.0,3041.3813,40.34911,181.78899,138.47333,0.009572621,128.34363,1.8515511e-06,0.34519276,0,633250.0,-1914250.0,1523,1918
0.0,5.0,15700.318,43.10458,185.43054,-212.308,0.0032425078,84.00261,8.484053e-07,0.2563485,0,408250.0,-2222750.0,2140,1468
0.0,5.0,7000.0,47.85155,165.30235,212.14622,0.005998807,167.1914,5.862257e-07,0.5306174,0,428250.0,-1640250.0,975,1508
0.0,5.0,707.1068,37.511703,191.40132,381.62158,0.0037896128,157.7054,3.281259e-06,0.87446,0,103750.0,-1201250.0,97,859
0.0,4.0,0.0,40.575386,187.48013,184.06776,0.0065995036,161.17674,4.479494e-06,0.6054894,0,160750.0,-1552750.0,800,973
0.0,5.0,65700.08,42.04369,187.07198,55.398506,0.004225336,235.76216,5.62652e-06,-0.043145627,0,56750.0,-2022250.0,1739,765
0.0,5.0,2549.5098,41.48687,191.88216,-544.2958,0.0025204348,98.64167,4.4935143e-07,-0.15712087,0,51250.0,-2414750.0,2524,754
0.0,5.0,29567.719,44.617146,185.66768,-318.7531,0.0054732882,167.51463,1.6563931e-06,-0.11324331,0,73750.0,-2187750.0,2070,799
0.0,5.0,31384.709,42.15815,193.4223,-86.49878,0.0026374012,223.11066,3.0471203e-06,0.005911944,0,121750.0,-2042750.0,1780,895
1.0,1.0,0.0,40.16079,190.97682,203.25505,0.0074742218,157.59093,4.6145965e-06,0.607354,1,262750.0,-1449250.0,593,1177
1.0,1.0,3807.8865,40.632523,168.34026,-74.82247,0.004312577,140.8519,2.9254927e-06,-0.39664823,0,-187250.0,-1744250.0,1183,277
0.0,5.0,14916.434,42.935196,218.86378,175.92981,0.01017635,124.461586,7.7386096e-07,0.29555246,0,479250.0,-1951750.0,1598,1610
0.0,5.0,32649.656,33.15804,166.2475,417.905,0.0042150775,119.83475,2.3851244e-06,0.67540497,0,-140750.0,-1223750.0,142,370
0.0,5.0,55081.758,41.321327,178.58238,111.24873,0.0033750294,106.24396,1.0670016e-06,0.589599,0,501750.0,-2611750.0,2918,1655
0.0,5.0,31815.877,41.164745,158.05978,249.52304,0.00603192,144.50537,1.6096259e-07,0.6310619,0,495750.0,-1483250.0,661,1643
0.0,5.0,17000.0,40.70446,168.19647,134.8556,0.007343696,185.96938,9.478247e-06,0.37819186,0,-199250.0,-1851750.0,1398,253
0.0,5.0,8514.693,41.901085,200.96367,-257.82205,0.012156778,130.75081,6.607357e-06,-0.29943487,0,324750.0,-2615750.0,2926,1301
0.0,5.0,6020.7974,39.512608,178.43417,320.3849,0.0108807,248.35591,5.839444e-06,0.671376,0,-232250.0,-2008750.0,1712,187
0.0,4.0,15532.225,44.642643,197.43597,-30.152304,0.0075168614,215.8232,1.0430306e-05,0.37344325,0,339250.0,-2407750.0,2510,1330
0.0,5.0,55509.008,42.560677,175.40721,-21.340927,0.004574588,164.11562,1.8295326e-06,0.12520832,0,499750.0,-2121750.0,1938,1651
0.0,5.0,66407.83,46.335373,174.58221,-237.883,0.0034508957,178.67453,2.1477763e-06,0.036776118,0,198250.0,-1862250.0,1419,1048
0.0,5.0,48836.46,41.74512,182.98018,-98.35595,0.009367018,155.66267,2.354095e-06,0.017309392,0,33250.0,-1990750.0,1676,718
0.0,4.0,46306.047,39.898018,170.42725,197.95586,0.008673545,138.5725,4.401108e-06,0.5105649,0,-138750.0,-1944250.0,1583,374
0.0,4.0,3162.2776,40.926384,180.32103,-136.35431,0.0032176122,135.96,1.7900408e-06,-0.33670813,0,-90250.0,-1681750.0,1058,471
0.0,5.0,15132.746,46.077824,182.71266,358.12177,0.006569449,119.563675,1.3776531e-06,0.0074272864,0,12750.0,-2301750.0,2298,677
0.0,5.0,10049.876,47.13289,203.16092,275.2001,0.0013400519,46.32938,4.449898e-06,0.009627113,0,-254750.0,-2775750.0,3246,142
0.0,5.0,40205.723,30.353832,161.28871,-24.670313,0.0062445165,127.53166,2.4764745e-06,0.38237017,0,-227250.0,-1450250.0,595,197
0.0,5.0,35933.97,42.21412,178.40115,153.13362,0.0043217205,158.49971,4.1983863e-06,0.12049787,0,83250.0,-1923250.0,1541,818
0.0,5.0,34441.98,45.15197,203.18791,-400.42264,0.012298149,163.10341,2.5132258e-06,-0.6096353,0,-251750.0,-2623750.0,2942,148
0.0,5.0,1118.0339,46.21777,199.72105,-744.786,0.0040979185,126.06981,4.631416e-06,-0.8254695,0,-250.0,-2532750.0,2760,651
0.0,5.0,54600.824,40.375797,153.54262,-52.509438,0.0054014623,148.4337,1.5610535e-06,0.35060173,0,599750.0,-1747250.0,1189,1851
0.0,5.0,12020.815,43.209305,190.00017,326.35962,0.0052064913,134.98389,2.7467422e-06,0.74385464,0,-48250.0,-1469250.0,633,555
0.0,5.0,7433.034,34.741688,162.64064,95.00393,0.004716374,124.00717,8.2709147e-07,0.18946297,0,-240750.0,-1579250.0,853,170
0.0,5.0,69202.6,42.363472,189.83072,77.59251,0.0025122217,155.27637,1.1097665e-05,-0.080387585,0,80250.0,-2055250.0,1805,812
0.0,5.0,4031.129,42.875595,184.0165,-5.6333394,0.0028356384,122.1209,3.0700148e-06,-0.04959332,0,-291250.0,-2407750.0,2510,69
0.0,5.0,79931.22,41.965538,150.48087,272.5356,0.012873189,153.72458,1.1607881e-06,0.49813,0,540250.0,-1678250.0,1051,1732
0.0,5.0,43341.664,42.43001,178.62204,33.205963,0.006110887,161.33575,8.698508e-06,0.27699956,0,452750.0,-2238750.0,2172,1557
0.0,5.0,54230.99,40.999687,154.3824,237.8427,0.004890228,143.90665,8.288708e-07,0.64849824,0,518250.0,-1488250.0,671,1688
0.0,6.0,9013.878,41.99225,180.93102,-104.03809,0.0025551824,116.85086,1.2889416e-06,-0.3005067,0,-54750.0,-1687750.0,1070,542
0.0,5.0,2500.0,46.74144,188.90207,224.16075,0.0021344922,167.97688,1.023683e-06,0.50939345,0,399250.0,-1815250.0,1325,1450
0.0,5.0,3162.2776,46.267185,203.28915,-234.25049,0.007390306,166.13574,5.304572e-06,-0.68742055,0,-221750.0,-2684250.0,3063,208
0.0,5.0,2500.0,47.487026,194.60614,-123.961235,0.028693726,50.16756,8.453938e-06,0.04341208,0,153250.0,-2435250.0,2565,958
0.0,5.0,500.0,43.963463,185.77838,-45.836575,0.034332763,139.61197,1.1958832e-05,-0.030092807,0,20250.0,-2339250.0,2373,692
0.0,4.0,7211.1025,35.28832,196.24875,-122.12907,0.010233546,112.05322,6.1437686e-06,-0.5903758,0,252250.0,-2812750.0,3320,1156
1.0,5.0,707.1068,46.406704,206.12634,-353.00735,0.010122921,140.73035,3.631623e-06,-0.30646765,0,266750.0,-2554250.0,2803,1185
1.0,1.0,6726.812,49.751457,175.27254,160.03123,0.0056248703,149.36646,2.3761656e-06,0.5100825,1,424250.0,-1759750.0,1214,1500
0.0,4.0,1802.7756,40.846714,186.40936,161.76904,0.0011339474,130.58118,2.762544e-06,0.58319515,0,153250.0,-1573250.0,841,958
0.0,5.0,33541.02,39.926403,173.02419,-88.53667,0.011683695,143.3315,5.683725e-06,0.8067681,0,-301750.0,-2225250.0,2145,48
0.0,5.0,48654.395,42.16778,183.04568,-3.443483,0.0068167546,131.86511,9.379893e-06,0.3312018,0,441250.0,-2268750.0,2232,1534
0.0,5.0,2549.5098,47.9443,177.67108,160.04085,0.0013805701,150.88805,1.1351739e-06,0.50600636,0,433750.0,-1771250.0,1237,1519
0.0,5.0,31579.266,38.559223,179.68358,220.42824,0.015110695,132.85818,1.8232253e-06,0.62144494,0,-178250.0,-2078250.0,1851,295
0.0,5.0,73635.93,41.821304,184.20047,-79.45552,0.013519646,148.97035,5.4204456e-06,-0.02861316,0,23250.0,-2015250.0,1725,698
0.0,5.0,10606.602,39.25179,175.1388,-30.67971,0.007302708,146.9404,2.080985e-06,-0.34790358,0,-139750.0,-1675750.0,1046,372
0.0,5.0,24698.178,38.631058,183.90395,-68.780266,0.00575052,238.02467,4.0914224e-06,0.13818844,0,423250.0,-2670750.0,3036,1498
0.0,5.0,707.1068,42.715588,198.38849,-118.598335,0.009038805,172.0237,3.303365e-06,-0.8539455,0,185250.0,-2808750.0,3312,1022
0.0,5.0,69851.625,41.662888,172.93362,49.546017,0.0004279677,190.00078,4.6504238e-06,0.25477308,0,14250.0,-1855750.0,1406,680
0.0,5.0,500.0,45.72475,198.37585,-402.29538,0.029981386,90.335976,7.741174e-06,-0.7479468,0,8250.0,-2519250.0,2733,668
0.0,5.0,1000.0,48.54027,174.26848,168.68951,0.0076146154,147.4535,1.6541551e-06,0.5110412,1,440750.0,-1756750.0,1208,1533
0.0,5.0,66370.17,43.817448,184.12744,-193.10643,0.010645406,134.42653,2.6415544e-06,-0.16936985,0,-750.0,-2128750.0,1952,650
0.0,5.0,2236.0679,45.14969,188.58067,-222.63875,0.027784333,137.05072,5.0001795e-06,0.056844372,0,123750.0,-2237250.0,2169,899
0.0,5.0,23717.082,42.36921,184.147,129.97745,0.00697004,67.32217,5.450422e-06,0.5125516,0,455750.0,-2594750.0,2884,1563
0.0,5.0,31484.123,33.52341,157.03331,-101.4238,0.009370779,134.37329,2.4078577e-06,0.22806,0,-294750.0,-1580750.0,856,62
0.0,4.0,3500.0,42.1373,167.95326,-123.55829,0.0072030025,191.11052,8.003604e-06,0.0013573483,0,-268250.0,-1802750.0,1300,115
0.0,5.0,20718.35,41.919586,186.38492,110.13809,0.02479049,120.06541,1.7479604e-06,0.63504106,0,118250.0,-1585750.0,866,888
0.0,5.0,35202.984,30.662052,162.84473,22.919209,0.012222651,124.65989,2.080127e-06,0.38705194,0,-222250.0,-1450750.0,596,207
0.0,5.0,57623.78,41.498333,187.03828,172.9707,0.008766742,68.95693,1.9535842e-06,0.6223555,0,562750.0,-2383250.0,2461,1777
0.0,5.0,18384.775,42.107864,193.03249,-97.22091,0.0043834625,222.7254,2.0371174e-06,0.028596967,0,123750.0,-2027750.0,1750,899
0.0,5.0,2915.4758,39.486076,190.51878,348.56567,0.0061700703,130.62247,8.2099297e-07,0.8387447,0,36750.0,-1348750.0,392,725
0.0,5.0,24698.178,44.27939,197.55511,-368.80243,0.012545929,119.45867,6.939415e-06,-0.9120001,0,-48750.0,-2731250.0,3157,554
1.0,5.0,1414.2136,43.01743,181.454,-31.817982,0.0032706195,150.46394,2.7582882e-07,0.43953237,0,488250.0,-1794750.0,1284,1628
0.0,5.0,7500.0,46.52725,204.05573,-110.63933,0.01542705,102.32403,1.1163089e-05,-0.3642775,0,-265750.0,-2745250.0,3185,120
1.0,1.0,16007.811,43.201214,220.90884,46.518562,0.02066198,132.23383,3.1324066e-06,0.35854688,0,457750.0,-1920250.0,1535,1567
0.0,5.0,11180.34,40.164703,181.4465,53.240295,0.01145447,86.89227,2.3816522e-06,0.7176651,0,-261750.0,-2104250.0,1903,128
0.0,5.0,55886.043,42.554226,183.68834,-175.79362,0.014010829,119.684944,4.0355917e-07,0.41487524,0,116750.0,-1643750.0,982,885
0.0,5.0,45213.383,41.778305,177.00986,113.720665,0.0035501563,172.3819,5.924423e-06,0.14993614,0,42250.0,-1921250.0,1537,736
0.0,4.0,1414.2136,41.0665,167.9811,50.13297,0.007401502,160.53581,3.3224644e-06,-0.11449643,0,-188750.0,-1780750.0,1256,274
0.0,5.0,17923.45,45.49172,186.12663,261.83597,0.0021614435,120.79441,2.6908072e-06,0.045895193,0,83250.0,-2267750.0,2230,818
0.0,5.0,21505.812,43.62769,218.75084,-10.182292,0.0051283,114.24202,1.8842036e-06,0.28727457,0,282250.0,-2043250.0,1781,1216
0.0,4.0,2500.0,40.7451,188.57854,-73.63135,0.0039136983,142.43622,1.6852471e-06,0.30370048,0,579250.0,-1867250.0,1429,1810
0.0,5.0,40003.125,39.48368,175.5886,538.3972,0.00615887,146.31676,1.4185753e-06,0.68155986,0,378750.0,-1294250.0,283,1409
0.0,5.0,4500.0,41.48272,187.98628,-519.6693,0.008023278,110.43799,5.502865e-07,-0.13610403,0,12250.0,-2382750.0,2460,676
0.0,6.0,5147.815,44.28073,195.82272,63.13144,0.004407443,199.61015,7.5350977e-06,0.36151117,0,339750.0,-2293750.0,2282,1331
0.0,5.0,14221.463,45.99856,191.47899,248.59311,0.0018628039,127.70921,4.2274787e-06,0.17961675,0,167250.0,-2263250.0,2221,986
0.0,4.0,5099.0195,37.847824,197.5896,-121.815254,0.0109322695,117.38978,3.526866e-06,-0.6894717,0,227750.0,-2806250.0,3307,1107
0.0,5.0,100056.234,42.6175,173.04436,163.83377,0.009482592,212.15457,3.4366915e-06,0.10309948,0,101750.0,-1855750.0,1406,855
0.0,5.0,46360.004,50.596294,173.09824,-218.59354,0.0062534283,103.518745,1.3553669e-06,0.056913726,0,216750.0,-1730250.0,1155,1085
0.0,5.0,55027.266,43.132046,181.20634,43.625477,0.0032416466,83.54312,4.585658e-06,-0.21852975,0,2250.0,-1698250.0,1091,656
0.0,5.0,11401.754,43.580986,196.79518,-825.6908,0.019446727,94.27534,1.4829803e-06,-0.829214,0,-45250.0,-2526750.0,2748,561
0.0,5.0,97063.125,42.245632,181.77798,-55.14363,0.008980595,181.02892,7.838401e-06,0.64057237,0,596250.0,-2340750.0,2376,1844
0.0,5.0,23706.54,44.372814,199.26466,-792.0236,0.005698277,153.05621,4.302828e-06,-0.7948809,0,-168750.0,-2585250.0,2865,314
0.0,5.0,17392.527,40.654755,169.84601,170.14249,0.009442936,133.43408,4.1579437e-07,0.6162365,0,429250.0,-1423750.0,542,1510
0.0,5.0,25044.959,42.696964,188.76138,-16.5788,0.005218987,91.478035,9.917638e-06,0.3262016,0,399750.0,-2265750.0,2226,1451
0.0,5.0,30634.947,43.31934,188.49127,-170.79185,0.0011095079,89.35923,1.8951299e-06,-0.25920323,0,-303750.0,-2446250.0,2587,44
0.0,5.0,23706.54,45.689854,172.91959,98.07792,0.0015422094,148.77722,1.966851e-06,0.48648745,0,379250.0,-1602250.0,899,1410
0.0,4.0,1000.0,41.854904,210.2973,104.81381,0.004309382,135.69221,3.699538e-06,0.2012514,0,207750.0,-2024250.0,1743,1067
0.0,5.0,22005.682,43.997646,197.62251,-375.22467,0.01300878,113.998665,6.061928e-06,-0.9135432,0,-43750.0,-2730750.0,3156,564
0.0,5.0,4031.129,47.50738,175.30588,15.167081,0.005733749,113.6913,1.3284612e-06,0.08264795,0,-81750.0,-2204250.0,2103,488
0.0,5.0,9124.144,41.22079,201.57059,-126.24709,0.005683144,138.95288,2.638479e-06,0.2999525,0,557750.0,-1900750.0,1496,1767
0.0,5.0,14008.926,38.148613,207.44955,-380.44687,0.01026302,199.10258,4.911892e-06,-0.6406878,0,270750.0,-2652250.0,2999,1193
